repeat,case,project,routes,path_len,providers_per_rule,prefix_rules,origin_diversity_pct,generated_prefix_rules,distinct_origins,proto,wall_us,total_ns,total_us,calls,avg_ns,rss_kb,user_us,sys_us,minflt,majflt,nvcsw,nivcsw,log_file
5,trie-miss,bird-prefix-trie,10000,4,10,64,30,192000,3000,test_routes,96053,83961300,83961,10000,8396,222224,548537,107322,55677,0,0,4,
6,trie-global,bird-prefix-trie,10000,4,10,64,30,192000,3000,test_routes,11137,3774009,3774,10000,377,29868,54960,11777,7022,0,0,0,
6,trie-hit,bird-prefix-trie,10000,4,10,64,30,192000,3000,test_routes,132537,114801411,114801,10000,11480,222328,682312,163567,55678,0,0,2,
6,trie-miss,bird-prefix-trie,10000,4,10,64,30,192000,3000,test_routes,122486,107581633,107581,10000,10758,222368,648275,120003,55680,0,0,9,
7,trie-global,bird-prefix-trie,10000,4,10,64,30,192000,3000,test_routes,12338,4265513,4265,10000,426,29944,47010,27422,7023,0,0,0,
7,trie-hit,bird-prefix-trie,10000,4,10,64,30,192000,3000,test_routes,102485,89541355,89541,10000,8954,222328,571766,159931,55679,0,0,8,
7,trie-miss,bird-prefix-trie,10000,4,10,64,30,192000,3000,test_routes,100570,87147104,87147,10000,8714,222348,501916,164632,55680,0,0,7,
8,trie-global,bird-prefix-trie,10000,4,10,64,30,192000,3000,test_routes,11159,3793302,3793,10000,379,29992,63248,3953,7025,0,0,1,
8,trie-hit,bird-prefix-trie,10000,4,10,64,30,192000,3000,test_routes,104117,90862138,90862,10000,9086,222368,553686,152430,55681,0,0,25,
8,trie-miss,bird-prefix-trie,10000,4,10,64,30,192000,3000,test_routes,107272,93128478,93128,10000,9312,222348,541172,175104,55679,0,0,17,
9,trie-global,bird-prefix-trie,10000,4,10,64,30,192000,3000,test_routes,15124,5145798,5145,10000,514,29976,61794,24733,7023,0,1,21,
9,trie-hit,bird-prefix-trie,10000,4,10,64,30,192000,3000,test_routes,108644,94955003,94955,10000,9495,222256,595044,115814,55679,0,0,2,
9,trie-miss,bird-prefix-trie,10000,4,10,64,30,192000,3000,test_routes,103915,89968458,89968,10000,8996,222216,552157,140042,55678,0,0,2,
10,trie-global,bird-prefix-trie,10000,4,10,64,30,192000,3000,test_routes,11607,4080194,4080,10000,408,29872,36539,32479,7023,0,0,0,
10,trie-hit,bird-prefix-trie,10000,4,10,64,30,192000,3000,test_routes,135443,117147801,117147,10000,11714,222360,659267,183813,55679,0,0,4,
10,trie-miss,bird-prefix-trie,10000,4,10,64,30,192000,3000,test_routes,104317,90370225,90370,10000,9037,222232,563020,135766,55679,0,0,1,
1,original-global,bird,10000,4,10,64,40,256000,4000,test_routes,10307,2834817,2834,10000,283,29484,64677,4042,6924,0,0,0,
2,original-global,bird,10000,4,10,64,40,256000,4000,test_routes,10135,2813270,2813,10000,281,29496,52375,16115,6925,0,0,0,
3,original-global,bird,10000,4,10,64,40,256000,4000,test_routes,10262,2837787,2837,10000,283,29312,52542,16166,6922,0,0,0,
4,original-global,bird,10000,4,10,64,40,256000,4000,test_routes,10695,3066749,3066,10000,306,29568,50581,19454,6924,0,0,0,
5,original-global,bird,10000,4,10,64,40,256000,4000,test_routes,10968,3323624,3323,10000,332,29568,59142,11828,6924,0,0,0,
6,original-global,bird,10000,4,10,64,40,256000,4000,test_routes,17165,4544516,4544,10000,454,29360,96961,20200,6922,0,0,1,
7,original-global,bird,10000,4,10,64,40,256000,4000,test_routes,10476,3001106,3001,10000,300,29484,69683,4099,6924,0,0,0,
8,original-global,bird,10000,4,10,64,40,256000,4000,test_routes,10527,3036161,3036,10000,303,29496,46135,23067,6925,0,0,0,
9,original-global,bird,10000,4,10,64,40,256000,4000,test_routes,10473,2986051,2986,10000,298,29428,40815,28570,6924,0,0,0,
10,original-global,bird,10000,4,10,64,40,256000,4000,test_routes,10899,3193620,3193,10000,319,29568,50656,19483,6924,0,0,1,
1,linear-hit,linear,10000,4,10,64,40,256000,4000,test_routes,55781,42539654,42539,10000,4253,221636,745560,103660,55737,0,1,12,
1,linear-miss,linear,10000,4,10,64,40,256000,4000,test_routes,56198,42408727,42408,10000,4240,221632,745292,124219,55738,0,0,8,
1,linear-global,linear,10000,4,10,64,40,256000,4000,test_routes,11581,3526204,3526,10000,352,31292,52042,28022,7364,0,0,0,
2,linear-hit,linear,10000,4,10,64,40,256000,4000,test_routes,55075,42027773,42027,10000,4202,221556,695936,119994,55735,0,0,7,
2,linear-miss,linear,10000,4,10,64,40,256000,4000,test_routes,57775,43192823,43192,10000,4319,221792,681796,208537,55740,0,0,5,
2,linear-global,linear,10000,4,10,64,40,256000,4000,test_routes,10796,3331464,3331,10000,333,31360,47939,23969,7365,0,0,0,
3,linear-hit,linear,10000,4,10,64,40,256000,4000,test_routes,56179,42511369,42511,10000,4251,221744,724987,152178,55739,0,0,5,
3,linear-miss,linear,10000,4,10,64,40,256000,4000,test_routes,59701,45197098,45197,10000,4519,221584,759899,127995,55737,0,0,0,
3,linear-global,linear,10000,4,10,64,40,256000,4000,test_routes,10925,3394219,3394,10000,339,31236,56385,16110,7363,0,0,0,
4,linear-hit,linear,10000,4,10,64,40,256000,4000,test_routes,59021,45425490,45425,10000,4542,221592,700192,144041,55737,0,0,1,
4,linear-miss,linear,10000,4,10,64,40,256000,4000,test_routes,55526,42301421,42301,10000,4230,221724,646523,187571,55739,0,0,8,
4,linear-global,linear,10000,4,10,64,40,256000,4000,test_routes,10749,3326580,3326,10000,332,31364,48025,24030,7364,0,0,1,
5,linear-hit,linear,10000,4,10,64,40,256000,4000,test_routes,57722,44227535,44227,10000,4422,221472,689398,147443,55736,0,0,12,
5,linear-miss,linear,10000,4,10,64,40,256000,4000,test_routes,56136,42667764,42667,10000,4266,221756,676250,156075,55739,0,0,10,
5,linear-global,linear,10000,4,10,64,40,256000,4000,test_routes,11864,3765402,3765,10000,376,31268,45809,34357,7363,0,0,0,
6,linear-hit,linear,10000,4,10,64,40,256000,4000,test_routes,82708,65029526,65029,10000,6502,221708,825307,171404,55739,0,0,26,
6,linear-miss,linear,10000,4,10,64,40,256000,4000,test_routes,57021,43486673,43486,10000,4348,221576,735712,99964,55736,0,0,14,
6,linear-global,linear,10000,4,10,64,40,256000,4000,test_routes,11727,3805680,3805,10000,380,31096,62109,12421,7363,0,0,6,
7,linear-hit,linear,10000,4,10,64,40,256000,4000,test_routes,57166,44126586,44126,10000,4412,221612,720675,120113,55737,0,1,8,
7,linear-miss,linear,10000,4,10,64,40,256000,4000,test_routes,79222,62606431,62606,10000,6260,221632,874707,174935,55737,0,0,209,
7,linear-global,linear,10000,4,10,64,40,256000,4000,test_routes,10948,3427075,3427,10000,342,31448,49620,22901,7366,0,0,2,
8,linear-hit,linear,10000,4,10,64,40,256000,4000,test_routes,54346,41203478,41203,10000,4120,221484,706910,119821,55737,0,0,12,
8,linear-miss,linear,10000,4,10,64,40,256000,4000,test_routes,50131,38279968,38279,10000,3827,221516,689817,103672,55738,0,0,31,
8,linear-global,linear,10000,4,10,64,40,256000,4000,test_routes,11167,3553833,3553,10000,355,31268,46730,27259,7363,0,0,1,
9,linear-hit,linear,10000,4,10,64,40,256000,4000,test_routes,56819,43619706,43619,10000,4361,221772,723950,111992,55738,0,0,6,
9,linear-miss,linear,10000,4,10,64,40,256000,4000,test_routes,57025,43854752,43854,10000,4385,221720,740645,104090,55737,0,0,4,
9,linear-global,linear,10000,4,10,64,40,256000,4000,test_routes,12274,4408028,4408,10000,440,31196,67000,7886,7362,0,0,1,
10,linear-hit,linear,10000,4,10,64,40,256000,4000,test_routes,55889,42182404,42182,10000,4218,221520,666810,144609,55736,0,0,12,
10,linear-miss,linear,10000,4,10,64,40,256000,4000,test_routes,56585,43422818,43422,10000,4342,221736,677797,140372,55737,0,0,2,
10,linear-global,linear,10000,4,10,64,40,256000,4000,test_routes,10871,3273937,3273,10000,327,31168,58629,15634,7363,0,0,1,
1,trie-hit,bird-prefix-trie,10000,4,10,64,40,256000,4000,test_routes,134197,117728520,117728,10000,11772,289092,788632,140100,72591,0,0,7,
1,trie-miss,bird-prefix-trie,10000,4,10,64,40,256000,4000,test_routes,125197,109587484,109587,10000,10958,289112,761400,148264,72593,0,0,7,
1,trie-global,bird-prefix-trie,10000,4,10,64,40,256000,4000,test_routes,12293,4456947,4456,10000,445,32836,63148,11840,7732,0,0,1,
2,trie-hit,bird-prefix-trie,10000,4,10,64,40,256000,4000,test_routes,136225,119644861,119644,10000,11964,289132,793421,144260,72591,0,0,10,
2,trie-miss,bird-prefix-trie,10000,4,10,64,40,256000,4000,test_routes,127344,111859074,111859,10000,11185,289000,802634,115803,72591,0,0,9,
2,trie-global,bird-prefix-trie,10000,4,10,64,40,256000,4000,test_routes,12417,4571307,4571,10000,457,32688,51665,23845,7732,0,0,1,
3,trie-hit,bird-prefix-trie,10000,4,10,64,40,256000,4000,test_routes,130152,114583474,114583,10000,11458,289212,724420,176102,72592,0,0,6,
3,trie-miss,bird-prefix-trie,10000,4,10,64,40,256000,4000,test_routes,126648,111784962,111784,10000,11178,289120,739640,159922,72592,0,0,4,
3,trie-global,bird-prefix-trie,10000,4,10,64,40,256000,4000,test_routes,12279,4446244,4446,10000,444,32688,53090,20419,7732,0,0,2,
4,trie-hit,bird-prefix-trie,10000,4,10,64,40,256000,4000,test_routes,133651,116782396,116782,10000,11678,289068,728584,192156,72590,0,0,7,
4,trie-miss,bird-prefix-trie,10000,4,10,64,40,256000,4000,test_routes,125547,110482095,110482,10000,11048,289196,734178,187537,72593,0,0,11,
4,trie-global,bird-prefix-trie,10000,4,10,64,40,256000,4000,test_routes,11789,4152458,4152,10000,415,32644,53054,20405,7730,0,0,1,
5,trie-hit,bird-prefix-trie,10000,4,10,64,40,256000,4000,test_routes,132825,117185551,117185,10000,11718,289152,756119,172027,72592,0,0,10,
5,trie-miss,bird-prefix-trie,10000,4,10,64,40,256000,4000,test_routes,128851,112379950,112379,10000,11237,289064,761663,160353,72590,0,0,2,
5,trie-global,bird-prefix-trie,10000,4,10,64,40,256000,4000,test_routes,12411,4503165,4503,10000,450,32700,66689,7845,7733,0,0,1,
6,trie-hit,bird-prefix-trie,10000,4,10,64,40,256000,4000,test_routes,132293,115769612,115769,10000,11576,289248,763255,183823,72591,0,0,10,
6,trie-miss,bird-prefix-trie,10000,4,10,64,40,256000,4000,test_routes,131185,114931684,114931,10000,11493,289216,753536,184378,72593,0,0,10,
6,trie-global,bird-prefix-trie,10000,4,10,64,40,256000,4000,test_routes,12363,4470475,4470,10000,447,32756,63742,11951,7733,0,0,2,
7,trie-hit,bird-prefix-trie,10000,4,10,64,40,256000,4000,test_routes,133520,116846952,116846,10000,11684,289188,741800,171491,72592,0,0,8,
7,trie-miss,bird-prefix-trie,10000,4,10,64,40,256000,4000,test_routes,130704,114413002,114413,10000,11441,289100,762149,159612,72591,0,0,1,
7,trie-global,bird-prefix-trie,10000,4,10,64,40,256000,4000,test_routes,12592,4583814,4583,10000,458,32828,60065,16017,7733,0,0,0,
8,trie-hit,bird-prefix-trie,10000,4,10,64,40,256000,4000,test_routes,135535,118870959,118870,10000,11887,289064,746797,191693,72590,0,0,1,
8,trie-miss,bird-prefix-trie,10000,4,10,64,40,256000,4000,test_routes,127898,112438619,112438,10000,11243,289256,758410,163657,72592,0,0,19,
8,trie-global,bird-prefix-trie,10000,4,10,64,40,256000,4000,test_routes,12260,4413644,4413,10000,441,32736,59225,15793,7732,0,1,5,
9,trie-hit,bird-prefix-trie,10000,4,10,64,40,256000,4000,test_routes,127709,112395216,112395,10000,11239,289108,722977,199717,72590,0,0,1,
9,trie-miss,bird-prefix-trie,10000,4,10,64,40,256000,4000,test_routes,154812,138261492,138261,10000,13826,289208,747550,195887,72592,0,0,2,
9,trie-global,bird-prefix-trie,10000,4,10,64,40,256000,4000,test_routes,11823,4157695,4157,10000,415,32920,54370,19417,7734,0,0,0,
10,trie-hit,bird-prefix-trie,10000,4,10,64,40,256000,4000,test_routes,133986,118137215,118137,10000,11813,289100,717967,207412,72590,0,0,3,
10,trie-miss,bird-prefix-trie,10000,4,10,64,40,256000,4000,test_routes,130291,114087708,114087,10000,11408,289188,732428,188073,72592,0,0,2,
10,trie-global,bird-prefix-trie,10000,4,10,64,40,256000,4000,test_routes,12100,4269729,4269,10000,426,32868,58278,16650,7732,0,0,0,
1,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,40,256000,4000,test_routes,55309,41969000,41969,10000,4196,223436,677297,164314,56169,0,1,8,
1,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,40,256000,4000,test_routes,59462,45806852,45806,10000,4580,223596,726326,107752,56171,0,0,3,
1,hybrid-global,bird-prefix-hybrid,10000,4,10,64,40,256000,4000,test_routes,12169,4253417,4253,10000,425,33152,61261,12252,7796,0,0,0,
2,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,40,256000,4000,test_routes,61082,46940293,46940,10000,4694,223280,722642,123767,56167,0,0,5,
2,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,40,256000,4000,test_routes,58087,44013109,44013,10000,4401,223424,714102,139629,56169,0,0,1,
2,hybrid-global,bird-prefix-hybrid,10000,4,10,64,40,256000,4000,test_routes,12615,4558017,4558,10000,455,33012,49711,24855,7795,0,0,0,
3,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,40,256000,4000,test_routes,55454,42691205,42691,10000,4269,223408,676286,140066,56168,0,0,4,
3,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,40,256000,4000,test_routes,57686,43965468,43965,10000,4396,223576,703686,119946,56168,0,0,1,
3,hybrid-global,bird-prefix-hybrid,10000,4,10,64,40,256000,4000,test_routes,12217,4292800,4292,10000,429,33088,63015,11815,7796,0,0,2,
4,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,40,256000,4000,test_routes,65091,48734949,48734,10000,4873,223396,821886,152352,56167,0,0,3,
4,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,40,256000,4000,test_routes,58050,43853406,43853,10000,4385,223600,767918,87999,56170,0,0,13,
4,hybrid-global,bird-prefix-hybrid,10000,4,10,64,40,256000,4000,test_routes,13892,5054331,5054,10000,505,33156,65644,15445,7796,0,0,7,
5,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,40,256000,4000,test_routes,62752,48294102,48294,10000,4829,223416,699068,158879,56168,0,0,87,
5,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,40,256000,4000,test_routes,68464,51680265,51680,10000,5168,223468,767129,141314,56169,0,1,94,
5,hybrid-global,bird-prefix-hybrid,10000,4,10,64,40,256000,4000,test_routes,12609,4576388,4576,10000,457,33052,63568,11919,7794,0,0,0,
6,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,40,256000,4000,test_routes,73933,56425636,56425,10000,5642,223592,723570,147912,56170,0,0,2,
6,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,40,256000,4000,test_routes,60862,46703464,46703,10000,4670,223536,766387,116959,56168,0,0,76,
6,hybrid-global,bird-prefix-hybrid,10000,4,10,64,40,256000,4000,test_routes,12441,4460732,4460,10000,446,33088,45181,28751,7795,0,0,0,
7,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,40,256000,4000,test_routes,64377,48961806,48961,10000,4896,223388,693199,179250,56168,0,0,207,
7,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,40,256000,4000,test_routes,62164,47506019,47506,10000,4750,223588,750141,127696,56168,0,0,1,
7,hybrid-global,bird-prefix-hybrid,10000,4,10,64,40,256000,4000,test_routes,12215,4303777,4303,10000,430,33132,51888,23948,7796,0,0,12,
8,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,40,256000,4000,test_routes,56528,42699258,42699,10000,4269,223464,741842,115663,56170,0,0,1,
8,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,40,256000,4000,test_routes,63406,48768218,48768,10000,4876,223552,726332,132425,56170,0,0,7,
8,hybrid-global,bird-prefix-hybrid,10000,4,10,64,40,256000,4000,test_routes,12514,4526000,4526,10000,452,33092,58988,15730,7796,0,0,0,
9,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,40,256000,4000,test_routes,56875,43259322,43259,10000,4325,223440,748111,104015,56168,0,0,3,
9,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,40,256000,4000,test_routes,60610,45970829,45970,10000,4597,223472,707885,131980,56169,0,0,0,
9,hybrid-global,bird-prefix-hybrid,10000,4,10,64,40,256000,4000,test_routes,12797,4714354,4714,10000,471,33044,59386,15836,7793,0,0,0,
10,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,40,256000,4000,test_routes,57139,42545377,42545,10000,4254,223548,677027,164249,56169,0,0,2,
10,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,40,256000,4000,test_routes,59816,45613135,45613,10000,4561,223404,742296,108335,56167,0,0,4,
10,hybrid-global,bird-prefix-hybrid,10000,4,10,64,40,256000,4000,test_routes,12303,4282088,4282,10000,428,33032,47738,27847,7794,0,0,2,
1,linear-miss,linear,10000,4,10,64,50,320000,5000,test_routes,60894,44286989,44286,10000,4428,271564,932659,144101,68439,0,0,4,
1,linear-global,linear,10000,4,10,64,50,320000,5000,test_routes,12055,3861740,3861,10000,386,33776,55870,23944,8010,0,0,0,
1,linear-hit,linear,10000,4,10,64,50,320000,5000,test_routes,61205,44648678,44648,10000,4464,271628,907567,175916,68439,0,0,15,
2,linear-miss,linear,10000,4,10,64,50,320000,5000,test_routes,59148,43173385,43173,10000,4317,271688,889015,192219,68439,0,0,22,
2,linear-global,linear,10000,4,10,64,50,320000,5000,test_routes,11689,3600780,3600,10000,360,33860,43691,35747,8011,0,0,1,
2,linear-hit,linear,10000,4,10,64,50,320000,5000,test_routes,60177,43896273,43896,10000,4389,271724,873225,183417,68440,0,0,20,
3,linear-miss,linear,10000,4,10,64,50,320000,5000,test_routes,61335,44984758,44984,10000,4498,271792,953068,144162,68440,0,0,14,
3,linear-global,linear,10000,4,10,64,50,320000,5000,test_routes,11520,3520472,3520,10000,352,33820,57287,20459,8010,0,0,0,
3,linear-hit,linear,10000,4,10,64,50,320000,5000,test_routes,60761,43169380,43169,10000,4316,271756,921105,144173,68441,0,0,551,
4,linear-miss,linear,10000,4,10,64,50,320000,5000,test_routes,62700,46349834,46349,10000,4634,271700,969765,132232,68440,0,0,8,
4,linear-global,linear,10000,4,10,64,50,320000,5000,test_routes,12114,3951966,3951,10000,395,33712,48357,32238,8009,0,0,0,
4,linear-hit,linear,10000,4,10,64,50,320000,5000,test_routes,59919,44129844,44129,10000,4412,271816,913040,179418,68440,0,0,2,
5,linear-miss,linear,10000,4,10,64,50,320000,5000,test_routes,62178,45334143,45334,10000,4533,271788,961726,120217,68439,0,0,3,
5,linear-global,linear,10000,4,10,64,50,320000,5000,test_routes,12096,3862903,3862,10000,386,33788,56366,24157,8010,0,0,0,
5,linear-hit,linear,10000,4,10,64,50,320000,5000,test_routes,60934,44596316,44596,10000,4459,271864,891241,199829,68441,0,0,18,
6,linear-miss,linear,10000,4,10,64,50,320000,5000,test_routes,62882,45897085,45897,10000,4589,271816,970134,147717,68440,0,0,10,
6,linear-global,linear,10000,4,10,64,50,320000,5000,test_routes,13198,4252327,4252,10000,425,33804,64585,24219,8011,0,0,0,
6,linear-hit,linear,10000,4,10,64,50,320000,5000,test_routes,65913,48429177,48429,10000,4842,271816,980057,155362,68440,0,0,77,
7,linear-miss,linear,10000,4,10,64,50,320000,5000,test_routes,62771,45562947,45562,10000,4556,271544,923648,191926,68438,0,0,12,
7,linear-global,linear,10000,4,10,64,50,320000,5000,test_routes,13316,4395150,4395,10000,439,33940,68841,20250,8013,0,0,0,
7,linear-hit,linear,10000,4,10,64,50,320000,5000,test_routes,60484,43991924,43991,10000,4399,271684,970577,144385,68440,0,0,13,
8,linear-miss,linear,10000,4,10,64,50,320000,5000,test_routes,62168,45329394,45329,10000,4532,271756,930694,167773,68441,0,0,15,
8,linear-global,linear,10000,4,10,64,50,320000,5000,test_routes,12067,3846066,3846,10000,384,33776,69073,11512,8010,0,0,4,
8,linear-hit,linear,10000,4,10,64,50,320000,5000,test_routes,61519,45052015,45052,10000,4505,271668,904397,188036,68438,0,0,12,
9,linear-miss,linear,10000,4,10,64,50,320000,5000,test_routes,63896,47325529,47325,10000,4732,271620,936244,176045,68439,0,0,18,
9,linear-global,linear,10000,4,10,64,50,320000,5000,test_routes,12060,3751938,3751,10000,375,34008,64547,16136,8011,0,0,8,
9,linear-hit,linear,10000,4,10,64,50,320000,5000,test_routes,62320,45295930,45295,10000,4529,271604,926378,163724,68439,0,0,27,
10,linear-miss,linear,10000,4,10,64,50,320000,5000,test_routes,62597,45462668,45462,10000,4546,271576,916565,183320,68440,0,0,56,
10,linear-global,linear,10000,4,10,64,50,320000,5000,test_routes,12511,4183803,4183,10000,418,33924,74570,7822,8011,0,0,3,
10,linear-hit,linear,10000,4,10,64,50,320000,5000,test_routes,61379,45092105,45092,10000,4509,271820,906426,163723,68439,0,0,16,
1,trie-miss,bird-prefix-trie,10000,4,10,64,50,320000,5000,test_routes,158793,140258302,140258,10000,14025,356164,941328,220370,89500,0,0,5,
1,trie-global,bird-prefix-trie,10000,4,10,64,50,320000,5000,test_routes,12877,4682115,4682,10000,468,35496,56783,24351,8461,0,0,0,
1,trie-hit,bird-prefix-trie,10000,4,10,64,50,320000,5000,test_routes,159732,141074411,141074,10000,14107,355828,950440,236609,89496,0,0,3,
2,trie-miss,bird-prefix-trie,10000,4,10,64,50,320000,5000,test_routes,154847,136426935,136426,10000,13642,356016,960554,184036,89497,0,0,4,
2,trie-global,bird-prefix-trie,10000,4,10,64,50,320000,5000,test_routes,13686,5403154,5403,10000,540,35504,47064,35298,8460,0,0,1,
2,trie-hit,bird-prefix-trie,10000,4,10,64,50,320000,5000,test_routes,167027,146709420,146709,10000,14670,355828,980467,228128,89497,0,0,4,
3,trie-miss,bird-prefix-trie,10000,4,10,64,50,320000,5000,test_routes,157883,138660335,138660,10000,13866,356060,993530,196302,89498,0,2,1,
3,trie-global,bird-prefix-trie,10000,4,10,64,50,320000,5000,test_routes,13121,4949448,4949,10000,494,35564,39021,42923,8463,0,0,1,
3,trie-hit,bird-prefix-trie,10000,4,10,64,50,320000,5000,test_routes,162713,143509990,143509,10000,14350,355912,949746,243424,89495,0,0,16,
4,trie-miss,bird-prefix-trie,10000,4,10,64,50,320000,5000,test_routes,161712,140970794,140970,10000,14097,356024,968587,232180,89496,0,0,32,
4,trie-global,bird-prefix-trie,10000,4,10,64,50,320000,5000,test_routes,14085,5666847,5666,10000,566,35460,61186,22944,8460,0,0,0,
4,trie-hit,bird-prefix-trie,10000,4,10,64,50,320000,5000,test_routes,155075,136928547,136928,10000,13692,355952,959540,207902,89498,0,0,2,
5,trie-miss,bird-prefix-trie,10000,4,10,64,50,320000,5000,test_routes,160401,141259391,141259,10000,14125,356088,1005397,204313,89498,0,0,163,
5,trie-global,bird-prefix-trie,10000,4,10,64,50,320000,5000,test_routes,12939,4761916,4761,10000,476,35588,64757,16200,8461,0,1,2,
5,trie-hit,bird-prefix-trie,10000,4,10,64,50,320000,5000,test_routes,167164,146053074,146053,10000,14605,356000,961192,199439,89497,0,0,17,
6,trie-miss,bird-prefix-trie,10000,4,10,64,50,320000,5000,test_routes,159730,140419229,140419,10000,14041,356056,979193,203832,89498,0,0,13,
6,trie-global,bird-prefix-trie,10000,4,10,64,50,320000,5000,test_routes,13526,5211011,5211,10000,521,35504,64155,20048,8462,0,0,1,
6,trie-hit,bird-prefix-trie,10000,4,10,64,50,320000,5000,test_routes,159394,140578993,140578,10000,14057,356044,967016,219811,89497,0,0,14,
7,trie-miss,bird-prefix-trie,10000,4,10,64,50,320000,5000,test_routes,160423,141380931,141380,10000,14138,355956,959727,239989,89496,0,0,16,
7,trie-global,bird-prefix-trie,10000,4,10,64,50,320000,5000,test_routes,13271,4803857,4803,10000,480,35596,67713,15932,8463,0,0,25,
7,trie-hit,bird-prefix-trie,10000,4,10,64,50,320000,5000,test_routes,159879,140169779,140169,10000,14016,355972,968307,199246,89497,0,0,61,
8,trie-miss,bird-prefix-trie,10000,4,10,64,50,320000,5000,test_routes,153408,135728478,135728,10000,13572,356060,887049,247699,89498,0,0,6,
8,trie-global,bird-prefix-trie,10000,4,10,64,50,320000,5000,test_routes,12512,4524606,4524,10000,452,35716,59729,19909,8462,0,0,0,
8,trie-hit,bird-prefix-trie,10000,4,10,64,50,320000,5000,test_routes,171283,148630170,148630,10000,14863,355892,1112438,216089,89497,0,0,56,
9,trie-miss,bird-prefix-trie,10000,4,10,64,50,320000,5000,test_routes,163181,141170189,141170,10000,14117,356044,1034688,183772,89498,0,0,2,
9,trie-global,bird-prefix-trie,10000,4,10,64,50,320000,5000,test_routes,13638,5268243,5268,10000,526,35520,64027,20008,8460,0,0,0,
9,trie-hit,bird-prefix-trie,10000,4,10,64,50,320000,5000,test_routes,169939,148192323,148192,10000,14819,356080,947791,283959,89499,0,0,6,
10,trie-miss,bird-prefix-trie,10000,4,10,64,50,320000,5000,test_routes,161189,140865984,140865,10000,14086,356044,951963,251994,89497,0,1,7,
10,trie-global,bird-prefix-trie,10000,4,10,64,50,320000,5000,test_routes,14115,5423336,5423,10000,542,35760,64138,20043,8463,0,0,1,
10,trie-hit,bird-prefix-trie,10000,4,10,64,50,320000,5000,test_routes,167480,146149745,146149,10000,14614,356044,1038500,195728,89497,0,0,134,
1,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,50,320000,5000,test_routes,60124,43882942,43882,10000,4388,273740,875607,192796,68967,0,0,16,
1,hybrid-global,bird-prefix-hybrid,10000,4,10,64,50,320000,5000,test_routes,13014,4510525,4510,10000,451,36048,60980,20329,8539,0,0,2,
1,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,50,320000,5000,test_routes,62768,46368154,46368,10000,4636,273808,949996,127735,68968,0,0,4,
2,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,50,320000,5000,test_routes,62924,46399096,46399,10000,4639,273760,951956,124001,68967,0,0,1,
2,hybrid-global,bird-prefix-hybrid,10000,4,10,64,50,320000,5000,test_routes,15829,5680995,5680,10000,568,36140,64740,19041,8539,0,0,3,
2,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,50,320000,5000,test_routes,64448,47507234,47507,10000,4750,273732,890658,191716,68969,0,0,3,
3,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,50,320000,5000,test_routes,63250,46720663,46720,10000,4672,273856,892240,180042,68969,0,0,2,
3,hybrid-global,bird-prefix-hybrid,10000,4,10,64,50,320000,5000,test_routes,13567,4756595,4756,10000,475,36020,64110,20037,8538,0,0,0,
3,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,50,320000,5000,test_routes,62107,45889419,45889,10000,4588,273708,895760,171943,68966,0,0,1,
4,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,50,320000,5000,test_routes,65192,48320590,48320,10000,4832,273800,914883,180536,68969,0,0,9,
4,hybrid-global,bird-prefix-hybrid,10000,4,10,64,50,320000,5000,test_routes,13241,4610460,4610,10000,461,36120,64849,16212,8540,0,0,1,
4,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,50,320000,5000,test_routes,59814,43778428,43778,10000,4377,273804,913550,156268,68969,0,0,15,
5,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,50,320000,5000,test_routes,63380,46985669,46985,10000,4698,273612,913556,180268,68966,0,0,9,
5,hybrid-global,bird-prefix-hybrid,10000,4,10,64,50,320000,5000,test_routes,13409,4700171,4700,10000,470,36020,68988,12174,8539,0,0,0,
5,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,50,320000,5000,test_routes,68904,51151479,51151,10000,5115,273676,922095,163679,68968,0,0,21,
