repeat,case,project,routes,path_len,providers_per_rule,prefix_rules,origin_diversity_pct,generated_prefix_rules,distinct_origins,proto,wall_us,total_ns,total_us,calls,avg_ns,rss_kb,user_us,sys_us,minflt,majflt,nvcsw,nivcsw,log_file
8,hybrid-miss,bird-prefix-hybrid,10000,4,10,96,50,480000,5000,test_routes,83464,60962706,60962,10000,6096,393084,1495010,251704,99219,0,0,11,
8,hybrid-global,bird-prefix-hybrid,10000,4,10,96,50,480000,5000,test_routes,13481,4825440,4825,10000,482,36012,64553,17214,8538,0,0,1,
8,hybrid-hit,bird-prefix-hybrid,10000,4,10,96,50,480000,5000,test_routes,83111,61093761,61093,10000,6109,392968,1480904,272156,99219,0,0,4,
9,hybrid-miss,bird-prefix-hybrid,10000,4,10,96,50,480000,5000,test_routes,78416,56787317,56787,10000,5678,392968,1461904,279599,99220,0,0,5,
9,hybrid-global,bird-prefix-hybrid,10000,4,10,96,50,480000,5000,test_routes,13392,4771041,4771,10000,477,36084,54069,29114,8538,0,0,0,
9,hybrid-hit,bird-prefix-hybrid,10000,4,10,96,50,480000,5000,test_routes,82205,60120747,60120,10000,6012,393036,1479115,251849,99219,0,0,4,
10,hybrid-miss,bird-prefix-hybrid,10000,4,10,96,50,480000,5000,test_routes,78976,57577019,57577,10000,5757,393100,1481401,243578,99219,0,0,27,
10,hybrid-global,bird-prefix-hybrid,10000,4,10,96,50,480000,5000,test_routes,13425,4741835,4741,10000,474,35892,69582,11597,8537,0,0,0,
10,hybrid-hit,bird-prefix-hybrid,10000,4,10,96,50,480000,5000,test_routes,82167,60183565,60183,10000,6018,393036,1548207,200026,99219,0,0,2,
1,original-global,bird,10000,4,10,96,50,480000,5000,test_routes,11275,3257503,3257,10000,325,31724,60994,15248,7461,0,0,0,
2,original-global,bird,10000,4,10,96,50,480000,5000,test_routes,11283,3259168,3259,10000,325,31616,44490,32356,7459,0,0,9,
3,original-global,bird,10000,4,10,96,50,480000,5000,test_routes,11537,3383707,3383,10000,338,31756,53547,22948,7461,0,0,9,
4,original-global,bird,10000,4,10,96,50,480000,5000,test_routes,11470,3292365,3292,10000,329,31764,60925,16246,7461,0,0,8,
5,original-global,bird,10000,4,10,96,50,480000,5000,test_routes,11898,3675196,3675,10000,367,31672,54743,23461,7461,0,0,4,
6,original-global,bird,10000,4,10,96,50,480000,5000,test_routes,11751,3552206,3552,10000,355,31700,66613,12490,7461,0,0,1,
7,original-global,bird,10000,4,10,96,50,480000,5000,test_routes,11604,3341639,3341,10000,334,31424,63732,11949,7458,0,0,0,
8,original-global,bird,10000,4,10,96,50,480000,5000,test_routes,11282,3281391,3281,10000,328,31616,64605,12113,7459,0,0,0,
9,original-global,bird,10000,4,10,96,50,480000,5000,test_routes,11404,3280345,3280,10000,328,31828,60668,16178,7463,0,0,0,
10,original-global,bird,10000,4,10,96,50,480000,5000,test_routes,11491,3340672,3340,10000,334,31572,52956,24441,7459,0,0,0,
1,trie-global,bird-prefix-trie,10000,4,10,128,0,128,1,test_routes,7613,1435811,1435,10000,143,21372,32439,12164,4873,0,0,0,
1,trie-hit,bird-prefix-trie,10000,4,10,128,0,128,1,test_routes,8248,1890949,1890,10000,189,21508,43358,3941,4906,0,0,0,
1,trie-miss,bird-prefix-trie,10000,4,10,128,0,128,1,test_routes,7730,1597161,1597,10000,159,21672,28572,16327,4908,0,0,0,
2,trie-global,bird-prefix-trie,10000,4,10,128,0,128,1,test_routes,7553,1391017,1391,10000,139,21508,35992,7998,4875,0,0,0,
2,trie-hit,bird-prefix-trie,10000,4,10,128,0,128,1,test_routes,8093,1881955,1881,10000,188,21656,33007,12377,4907,0,0,0,
2,trie-miss,bird-prefix-trie,10000,4,10,128,0,128,1,test_routes,7733,1609488,1609,10000,160,21636,41328,4132,4906,0,0,1,
3,trie-global,bird-prefix-trie,10000,4,10,128,0,128,1,test_routes,7554,1420373,1420,10000,142,21296,32509,12190,4873,0,0,0,
3,trie-hit,bird-prefix-trie,10000,4,10,128,0,128,1,test_routes,8050,1862185,1862,10000,186,21528,30850,15425,4906,0,0,0,
3,trie-miss,bird-prefix-trie,10000,4,10,128,0,128,1,test_routes,7866,1596179,1596,10000,159,21628,42367,4236,4906,0,0,0,
4,trie-global,bird-prefix-trie,10000,4,10,128,0,128,1,test_routes,7824,1456214,1456,10000,145,21380,30183,15091,4873,0,0,1,
4,trie-hit,bird-prefix-trie,10000,4,10,128,0,128,1,test_routes,7983,1861808,1861,10000,186,21564,22963,22963,4907,0,0,2,
4,trie-miss,bird-prefix-trie,10000,4,10,128,0,128,1,test_routes,7804,1637849,1637,10000,163,21572,36959,8213,4907,0,0,1,
5,trie-global,bird-prefix-trie,10000,4,10,128,0,128,1,test_routes,7867,1446867,1446,10000,144,21296,36838,8186,4872,0,0,0,
5,trie-hit,bird-prefix-trie,10000,4,10,128,0,128,1,test_routes,8030,1868257,1868,10000,186,21508,36448,8099,4907,0,0,0,
5,trie-miss,bird-prefix-trie,10000,4,10,128,0,128,1,test_routes,7799,1624391,1624,10000,162,21636,34024,11341,4905,0,0,0,
6,trie-global,bird-prefix-trie,10000,4,10,128,0,128,1,test_routes,7667,1433875,1433,10000,143,21340,34140,11380,4873,0,0,0,
6,trie-hit,bird-prefix-trie,10000,4,10,128,0,128,1,test_routes,8390,1904414,1904,10000,190,21636,37723,8383,4905,0,0,0,
6,trie-miss,bird-prefix-trie,10000,4,10,128,0,128,1,test_routes,7743,1599621,1599,10000,159,21700,28184,16105,4906,0,0,0,
7,trie-global,bird-prefix-trie,10000,4,10,128,0,128,1,test_routes,7552,1414121,1414,10000,141,21380,29145,16654,4872,0,0,1,
7,trie-hit,bird-prefix-trie,10000,4,10,128,0,128,1,test_routes,8040,1846211,1846,10000,184,21612,23007,23007,4905,0,0,1,
7,trie-miss,bird-prefix-trie,10000,4,10,128,0,128,1,test_routes,10494,1934108,1934,10000,193,21552,37430,12476,4906,0,0,0,
8,trie-global,bird-prefix-trie,10000,4,10,128,0,128,1,test_routes,7580,1398336,1398,10000,139,21380,37940,7588,4875,0,0,0,
8,trie-hit,bird-prefix-trie,10000,4,10,128,0,128,1,test_routes,7924,1893892,1893,10000,189,21656,36545,8122,4907,0,0,0,
8,trie-miss,bird-prefix-trie,10000,4,10,128,0,128,1,test_routes,7681,1614516,1614,10000,161,21500,28324,16185,4906,0,0,1,
9,trie-global,bird-prefix-trie,10000,4,10,128,0,128,1,test_routes,7518,1397164,1397,10000,139,21440,32398,12149,4875,0,0,0,
9,trie-hit,bird-prefix-trie,10000,4,10,128,0,128,1,test_routes,9392,2071854,2071,10000,207,21564,28890,24763,4905,0,0,0,
9,trie-miss,bird-prefix-trie,10000,4,10,128,0,128,1,test_routes,7731,1622506,1622,10000,162,21684,36473,8105,4906,0,0,0,
10,trie-global,bird-prefix-trie,10000,4,10,128,0,128,1,test_routes,7572,1406502,1406,10000,140,21360,26253,18752,4873,0,0,0,
10,trie-hit,bird-prefix-trie,10000,4,10,128,0,128,1,test_routes,8541,1938320,1938,10000,193,21636,34183,12818,4906,0,0,0,
10,trie-miss,bird-prefix-trie,10000,4,10,128,0,128,1,test_routes,7713,1625821,1625,10000,162,21508,40842,4084,4905,0,0,0,
1,hybrid-global,bird-prefix-hybrid,10000,4,10,128,0,128,1,test_routes,7861,1320639,1320,10000,132,21532,32760,12285,4876,0,0,0,
1,hybrid-hit,bird-prefix-hybrid,10000,4,10,128,0,128,1,test_routes,7990,1785984,1785,10000,178,21700,34081,11360,4906,0,0,0,
1,hybrid-miss,bird-prefix-hybrid,10000,4,10,128,0,128,1,test_routes,7596,1508204,1508,10000,150,21576,28068,16038,4907,0,0,0,
2,hybrid-global,bird-prefix-hybrid,10000,4,10,128,0,128,1,test_routes,7525,1261505,1261,10000,126,21488,28832,16475,4875,0,0,0,
2,hybrid-hit,bird-prefix-hybrid,10000,4,10,128,0,128,1,test_routes,7965,1763800,1763,10000,176,21696,36634,8141,4907,0,0,0,
2,hybrid-miss,bird-prefix-hybrid,10000,4,10,128,0,128,1,test_routes,7712,1495187,1495,10000,149,21528,40433,4043,4908,0,0,0,
3,hybrid-global,bird-prefix-hybrid,10000,4,10,128,0,128,1,test_routes,7432,1269425,1269,10000,126,21492,35882,7973,4876,0,0,0,
3,hybrid-hit,bird-prefix-hybrid,10000,4,10,128,0,128,1,test_routes,7952,1782547,1782,10000,178,21552,36247,8055,4908,0,0,0,
3,hybrid-miss,bird-prefix-hybrid,10000,4,10,128,0,128,1,test_routes,7704,1479872,1479,10000,147,21480,32172,12053,4908,0,0,0,
4,hybrid-global,bird-prefix-hybrid,10000,4,10,128,0,128,1,test_routes,7389,1272101,1272,10000,127,21440,19641,23569,4875,0,0,0,
4,hybrid-hit,bird-prefix-hybrid,10000,4,10,128,0,128,1,test_routes,7972,1758626,1758,10000,175,21640,36119,8026,4906,0,0,0,
4,hybrid-miss,bird-prefix-hybrid,10000,4,10,128,0,128,1,test_routes,7612,1487852,1487,10000,148,21548,31749,11905,4907,0,0,1,
5,hybrid-global,bird-prefix-hybrid,10000,4,10,128,0,128,1,test_routes,7430,1299172,1299,10000,129,21320,35607,7912,4874,0,0,1,
5,hybrid-hit,bird-prefix-hybrid,10000,4,10,128,0,128,1,test_routes,7934,1768412,1768,10000,176,21552,32362,12136,4908,0,0,0,
5,hybrid-miss,bird-prefix-hybrid,10000,4,10,128,0,128,1,test_routes,7625,1492335,1492,10000,149,21696,28099,16056,4907,0,0,1,
6,hybrid-global,bird-prefix-hybrid,10000,4,10,128,0,128,1,test_routes,7727,1352777,1352,10000,135,21420,28220,16125,4875,0,0,0,
6,hybrid-hit,bird-prefix-hybrid,10000,4,10,128,0,128,1,test_routes,8042,1764654,1764,10000,176,21628,20626,24751,4907,0,0,1,
6,hybrid-miss,bird-prefix-hybrid,10000,4,10,128,0,128,1,test_routes,7731,1499748,1499,10000,149,21616,40899,4089,4907,0,0,0,
7,hybrid-global,bird-prefix-hybrid,10000,4,10,128,0,128,1,test_routes,7468,1279905,1279,10000,127,21496,24019,20016,4876,0,0,0,
7,hybrid-hit,bird-prefix-hybrid,10000,4,10,128,0,128,1,test_routes,7956,1754845,1754,10000,175,21572,28302,16182,4907,0,0,0,
7,hybrid-miss,bird-prefix-hybrid,10000,4,10,128,0,128,1,test_routes,7720,1467686,1467,10000,146,21568,28333,16197,4906,0,0,0,
8,hybrid-global,bird-prefix-hybrid,10000,4,10,128,0,128,1,test_routes,7519,1264825,1264,10000,126,21504,40225,4022,4874,0,0,0,
8,hybrid-hit,bird-prefix-hybrid,10000,4,10,128,0,128,1,test_routes,7982,1792060,1792,10000,179,21704,36172,8038,4908,0,0,0,
8,hybrid-miss,bird-prefix-hybrid,10000,4,10,128,0,128,1,test_routes,7858,1529759,1529,10000,152,21512,26388,18848,4907,0,0,0,
9,hybrid-global,bird-prefix-hybrid,10000,4,10,128,0,128,1,test_routes,7635,1359465,1359,10000,135,21364,39861,3986,4874,0,0,0,
9,hybrid-hit,bird-prefix-hybrid,10000,4,10,128,0,128,1,test_routes,7980,1764299,1764,10000,176,21624,29647,14823,4907,0,0,1,
9,hybrid-miss,bird-prefix-hybrid,10000,4,10,128,0,128,1,test_routes,7752,1493167,1493,10000,149,21628,40305,4030,4907,0,0,0,
10,hybrid-global,bird-prefix-hybrid,10000,4,10,128,0,128,1,test_routes,7467,1266400,1266,10000,126,21368,27842,15910,4875,0,0,0,
10,hybrid-hit,bird-prefix-hybrid,10000,4,10,128,0,128,1,test_routes,7939,1777742,1777,10000,177,21548,32409,12153,4905,0,0,0,
10,hybrid-miss,bird-prefix-hybrid,10000,4,10,128,0,128,1,test_routes,7680,1498476,1498,10000,149,21492,23966,19971,4906,0,0,1,
1,original-global,bird,10000,4,10,128,0,128,1,test_routes,7273,1378408,1378,10000,137,21096,34417,8604,4833,0,0,0,
2,original-global,bird,10000,4,10,128,0,128,1,test_routes,7326,1405421,1405,10000,140,21100,23467,19555,4833,0,0,0,
3,original-global,bird,10000,4,10,128,0,128,1,test_routes,7269,1391143,1391,10000,139,20972,38870,3887,4831,0,0,0,
4,original-global,bird,10000,4,10,128,0,128,1,test_routes,7205,1385719,1385,10000,138,21088,37934,3793,4831,0,0,0,
5,original-global,bird,10000,4,10,128,0,128,1,test_routes,7247,1397322,1397,10000,139,21048,30622,11483,4834,0,0,1,
6,original-global,bird,10000,4,10,128,0,128,1,test_routes,7200,1379422,1379,10000,137,21076,33570,8401,4833,0,0,0,
7,original-global,bird,10000,4,10,128,0,128,1,test_routes,7348,1362372,1362,10000,136,21120,31371,11764,4832,0,0,0,
8,original-global,bird,10000,4,10,128,0,128,1,test_routes,7293,1419243,1419,10000,141,21048,31156,11683,4833,0,0,0,
9,original-global,bird,10000,4,10,128,0,128,1,test_routes,7381,1372737,1372,10000,137,21092,11681,31149,4832,0,0,0,
10,original-global,bird,10000,4,10,128,0,128,1,test_routes,7280,1390688,1390,10000,139,21112,30266,12971,4833,0,0,0,
1,linear-global,linear,10000,4,10,128,0,128,1,test_routes,7422,1370617,1370,10000,137,21120,37015,8248,4835,0,0,2,
1,linear-hit,linear,10000,4,10,128,0,128,1,test_routes,16793,10199048,10199,10000,1019,21380,42536,12770,4861,0,0,1,
1,linear-miss,linear,10000,4,10,128,0,128,1,test_routes,16416,9963654,9963,10000,996,21252,39134,15657,4859,0,0,1,
2,linear-global,linear,10000,4,10,128,0,128,1,test_routes,7492,1341231,1341,10000,134,20996,33334,12500,4834,0,0,0,
2,linear-hit,linear,10000,4,10,128,0,128,1,test_routes,16324,9985483,9985,10000,998,21168,40344,12103,4858,0,0,1,
2,linear-miss,linear,10000,4,10,128,0,128,1,test_routes,16370,10006066,10006,10000,1000,21088,49777,4148,4856,0,0,0,
3,linear-global,linear,10000,4,10,128,0,128,1,test_routes,7451,1382847,1382,10000,138,21296,32349,12131,4834,0,0,1,
3,linear-hit,linear,10000,4,10,128,0,128,1,test_routes,16492,10037782,10037,10000,1003,21380,35750,19892,4861,0,0,1,
3,linear-miss,linear,10000,4,10,128,0,128,1,test_routes,16275,9944328,9944,10000,994,21252,41648,11358,4859,0,0,1,
4,linear-global,linear,10000,4,10,128,0,128,1,test_routes,7611,1365116,1365,10000,136,21144,31204,15624,4835,0,0,0,
4,linear-hit,linear,10000,4,10,128,0,128,1,test_routes,16524,10005431,10005,10000,1000,21376,47377,7896,4858,0,0,0,
4,linear-miss,linear,10000,4,10,128,0,128,1,test_routes,16620,10120767,10120,10000,1012,21312,47397,7899,4859,0,0,0,
5,linear-global,linear,10000,4,10,128,0,128,1,test_routes,7391,1328408,1328,10000,132,21252,34588,8647,4836,0,0,1,
5,linear-hit,linear,10000,4,10,128,0,128,1,test_routes,16436,9999552,9999,10000,999,21228,38519,15407,4858,0,0,0,
5,linear-miss,linear,10000,4,10,128,0,128,1,test_routes,16457,9907997,9907,10000,990,21180,51108,4259,4859,0,0,0,
6,linear-global,linear,10000,4,10,128,0,128,1,test_routes,7393,1347199,1347,10000,134,21248,32485,12181,4835,0,0,1,
6,linear-hit,linear,10000,4,10,128,0,128,1,test_routes,16283,9941699,9941,10000,994,21224,34427,19126,4860,0,0,0,
6,linear-miss,linear,10000,4,10,128,0,128,1,test_routes,16529,10009640,10009,10000,1000,21164,43408,11838,4857,0,0,0,
7,linear-global,linear,10000,4,10,128,0,128,1,test_routes,7336,1343015,1343,10000,134,21184,39701,3970,4835,0,0,0,
7,linear-hit,linear,10000,4,10,128,0,128,1,test_routes,16242,9967195,9967,10000,996,21272,44553,8100,4859,0,0,2,
7,linear-miss,linear,10000,4,10,128,0,128,1,test_routes,16568,9961281,9961,10000,996,21296,32131,24098,4859,0,0,1,
8,linear-global,linear,10000,4,10,128,0,128,1,test_routes,7570,1370525,1370,10000,137,21188,33744,11248,4836,0,0,1,
8,linear-hit,linear,10000,4,10,128,0,128,1,test_routes,16688,10066413,10066,10000,1006,21392,36811,16360,4861,0,0,0,
8,linear-miss,linear,10000,4,10,128,0,128,1,test_routes,16369,10006887,10006,10000,1000,21416,41383,12414,4861,0,0,0,
9,linear-global,linear,10000,4,10,128,0,128,1,test_routes,7239,1361395,1361,10000,136,21288,35503,7889,4836,0,0,0,
9,linear-hit,linear,10000,4,10,128,0,128,1,test_routes,16551,9996918,9996,10000,999,21376,47593,7932,4861,0,0,0,
9,linear-miss,linear,10000,4,10,128,0,128,1,test_routes,16356,9922312,9922,10000,992,21252,46063,8375,4860,0,0,0,
10,linear-global,linear,10000,4,10,128,0,128,1,test_routes,7308,1347907,1347,10000,134,21100,39283,3928,4833,0,0,0,
10,linear-hit,linear,10000,4,10,128,0,128,1,test_routes,16666,10035789,10035,10000,1003,21188,50851,3913,4861,0,0,0,
10,linear-miss,linear,10000,4,10,128,0,128,1,test_routes,16200,9933938,9933,10000,993,21260,45481,8269,4859,0,0,1,
1,hybrid-hit,bird-prefix-hybrid,10000,4,10,128,50,640000,5000,test_routes,90664,68488063,68488,10000,6848,512204,2006845,344472,129492,0,0,5,
1,hybrid-miss,bird-prefix-hybrid,10000,4,10,128,50,640000,5000,test_routes,100776,74912541,74912,10000,7491,512132,2285605,259732,129493,0,0,4,
1,hybrid-global,bird-prefix-hybrid,10000,4,10,128,50,640000,5000,test_routes,13022,4504608,4504,10000,450,35912,56391,24167,8540,0,0,11,
2,hybrid-hit,bird-prefix-hybrid,10000,4,10,128,50,640000,5000,test_routes,97563,72424243,72424,10000,7242,512080,2172612,276084,129492,0,0,5,
2,hybrid-miss,bird-prefix-hybrid,10000,4,10,128,50,640000,5000,test_routes,96358,72136906,72136,10000,7213,512100,2152536,284581,129492,0,0,10,
2,hybrid-global,bird-prefix-hybrid,10000,4,10,128,50,640000,5000,test_routes,15455,5786894,5786,10000,578,36176,56958,32535,8542,0,0,1,
3,hybrid-hit,bird-prefix-hybrid,10000,4,10,128,50,640000,5000,test_routes,95665,71366101,71366,10000,7136,512068,2189315,360211,129493,0,0,11,
3,hybrid-miss,bird-prefix-hybrid,10000,4,10,128,50,640000,5000,test_routes,94036,70350442,70350,10000,7035,512204,2069691,295673,129492,0,0,13,
3,hybrid-global,bird-prefix-hybrid,10000,4,10,128,50,640000,5000,test_routes,13031,4524417,4524,10000,452,36140,75729,3985,8544,0,0,1,
4,hybrid-hit,bird-prefix-hybrid,10000,4,10,128,50,640000,5000,test_routes,139778,104670730,104670,10000,10467,512196,2810148,356278,129491,0,0,23,
4,hybrid-miss,bird-prefix-hybrid,10000,4,10,128,50,640000,5000,test_routes,102572,75649068,75649,10000,7564,512288,2219989,319979,129495,0,0,5,
4,hybrid-global,bird-prefix-hybrid,10000,4,10,128,50,640000,5000,test_routes,13565,4856748,4856,10000,485,36040,65483,15410,8542,0,0,1,
5,hybrid-hit,bird-prefix-hybrid,10000,4,10,128,50,640000,5000,test_routes,96203,72002301,72002,10000,7200,512080,2051296,323892,129491,0,0,14,
5,hybrid-miss,bird-prefix-hybrid,10000,4,10,128,50,640000,5000,test_routes,100077,74203319,74203,10000,7420,512228,2175793,339958,129494,0,0,8,
5,hybrid-global,bird-prefix-hybrid,10000,4,10,128,50,640000,5000,test_routes,13442,4733112,4733,10000,473,36168,65193,16298,8541,0,0,0,
6,hybrid-hit,bird-prefix-hybrid,10000,4,10,128,50,640000,5000,test_routes,97365,71898828,71898,10000,7189,512304,2124685,356120,129495,0,0,5,
6,hybrid-miss,bird-prefix-hybrid,10000,4,10,128,50,640000,5000,test_routes,103157,75526839,75526,10000,7552,512264,2295358,292433,129493,0,0,16,
6,hybrid-global,bird-prefix-hybrid,10000,4,10,128,50,640000,5000,test_routes,14103,5186184,5186,10000,518,36032,60118,24047,8542,0,0,1,
7,hybrid-hit,bird-prefix-hybrid,10000,4,10,128,50,640000,5000,test_routes,99466,73496736,73496,10000,7349,512128,2269455,291647,129493,0,0,5,
7,hybrid-miss,bird-prefix-hybrid,10000,4,10,128,50,640000,5000,test_routes,94932,70902695,70902,10000,7090,512140,2084385,324073,129491,0,0,21,
7,hybrid-global,bird-prefix-hybrid,10000,4,10,128,50,640000,5000,test_routes,13177,4659870,4659,10000,465,36164,44548,36459,8543,0,0,0,
8,hybrid-hit,bird-prefix-hybrid,10000,4,10,128,50,640000,5000,test_routes,98111,72547504,72547,10000,7254,512056,2168988,315417,129492,0,0,17,
8,hybrid-miss,bird-prefix-hybrid,10000,4,10,128,50,640000,5000,test_routes,98148,72202756,72202,10000,7220,512208,2214802,280342,129493,0,0,27,
8,hybrid-global,bird-prefix-hybrid,10000,4,10,128,50,640000,5000,test_routes,12923,4443348,4443,10000,444,36040,56053,24022,8540,0,0,0,
9,hybrid-hit,bird-prefix-hybrid,10000,4,10,128,50,640000,5000,test_routes,94995,71055612,71055,10000,7105,511996,2098286,327741,129491,0,0,19,
9,hybrid-miss,bird-prefix-hybrid,10000,4,10,128,50,640000,5000,test_routes,96927,71624804,71624,10000,7162,512204,2189757,272208,129490,0,0,20,
9,hybrid-global,bird-prefix-hybrid,10000,4,10,128,50,640000,5000,test_routes,13618,4808711,4808,10000,480,36020,59458,23783,8539,0,0,0,
10,hybrid-hit,bird-prefix-hybrid,10000,4,10,128,50,640000,5000,test_routes,97228,72000697,72000,10000,7200,512136,2215476,267918,129491,0,0,6,
10,hybrid-miss,bird-prefix-hybrid,10000,4,10,128,50,640000,5000,test_routes,98913,72717674,72717,10000,7271,512148,2178498,327764,129494,0,0,24,
10,hybrid-global,bird-prefix-hybrid,10000,4,10,128,50,640000,5000,test_routes,13134,4683313,4683,10000,468,36080,64138,16037,8542,0,0,2,
1,original-global,bird,10000,4,10,128,50,640000,5000,test_routes,11567,3290237,3290,10000,329,31780,44452,36370,7463,0,0,0,
2,original-global,bird,10000,4,10,128,50,640000,5000,test_routes,11877,3692342,3692,10000,369,31472,70290,8270,7459,0,0,0,
3,original-global,bird,10000,4,10,128,50,640000,5000,test_routes,12767,3962963,3962,10000,396,31680,80208,0,7462,0,0,0,
4,original-global,bird,10000,4,10,128,50,640000,5000,test_routes,11366,3256238,3256,10000,325,31604,57046,20373,7462,0,0,0,
5,original-global,bird,10000,4,10,128,50,640000,5000,test_routes,11633,3358581,3358,10000,335,31552,48618,28360,7461,0,0,0,
6,original-global,bird,10000,4,10,128,50,640000,5000,test_routes,11107,3160931,3160,10000,316,31600,56003,20001,7462,0,0,0,
7,original-global,bird,10000,4,10,128,50,640000,5000,test_routes,11245,3199327,3199,10000,319,31616,51776,23900,7461,0,0,1,
8,original-global,bird,10000,4,10,128,50,640000,5000,test_routes,11371,3336072,3336,10000,333,31644,56275,20098,7463,0,0,0,
9,original-global,bird,10000,4,10,128,50,640000,5000,test_routes,11258,3252993,3252,10000,325,31680,43904,31930,7462,0,0,0,
10,original-global,bird,10000,4,10,128,50,640000,5000,test_routes,11171,3197263,3197,10000,319,31764,44178,32130,7464,0,0,0,
1,linear-hit,linear,10000,4,10,128,50,640000,5000,test_routes,95207,69265803,69265,10000,6926,510124,2204767,299566,128963,0,0,22,
1,linear-miss,linear,10000,4,10,128,50,640000,5000,test_routes,96254,69117313,69117,10000,6911,510176,2255907,291998,128966,0,0,16,
1,linear-global,linear,10000,4,10,128,50,640000,5000,test_routes,12277,4013237,4013,10000,401,33860,52912,28497,8013,0,0,1,
2,linear-hit,linear,10000,4,10,128,50,640000,5000,test_routes,95908,69658560,69658,10000,6965,510152,2251149,259931,128966,0,0,17,
2,linear-miss,linear,10000,4,10,128,50,640000,5000,test_routes,104295,73869022,73869,10000,7386,510052,2287074,291910,128963,0,0,16,
2,linear-global,linear,10000,4,10,128,50,640000,5000,test_routes,12635,4119279,4119,10000,411,33880,65585,15431,8013,0,0,1,
3,linear-hit,linear,10000,4,10,128,50,640000,5000,test_routes,100248,72704753,72704,10000,7270,509996,2146862,319806,128963,0,0,19,
3,linear-miss,linear,10000,4,10,128,50,640000,5000,test_routes,91209,67512078,67512,10000,6751,510152,2149092,304161,128964,0,0,20,
3,linear-global,linear,10000,4,10,128,50,640000,5000,test_routes,12294,4022742,4022,10000,402,33732,68560,12064,8011,0,0,1,
4,linear-hit,linear,10000,4,10,128,50,640000,5000,test_routes,95693,70181693,70181,10000,7018,510024,2207581,271893,128961,0,0,18,
4,linear-miss,linear,10000,4,10,128,50,640000,5000,test_routes,93574,68353831,68353,10000,6835,509956,2151870,355964,128964,0,0,19,
4,linear-global,linear,10000,4,10,128,50,640000,5000,test_routes,12325,3878325,3878,10000,387,33944,47539,35663,8015,0,0,0,
5,linear-hit,linear,10000,4,10,128,50,640000,5000,test_routes,93440,68719697,68719,10000,6871,510152,2167094,303886,128964,0,0,20,
5,linear-miss,linear,10000,4,10,128,50,640000,5000,test_routes,91546,66861931,66861,10000,6686,510004,2151182,311895,128962,0,0,20,
5,linear-global,linear,10000,4,10,128,50,640000,5000,test_routes,11754,3574389,3574,10000,357,33872,58232,23292,8014,0,0,0,
6,linear-hit,linear,10000,4,10,128,50,640000,5000,test_routes,94006,68454391,68454,10000,6845,510084,2119976,343365,128963,0,0,16,
6,linear-miss,linear,10000,4,10,128,50,640000,5000,test_routes,93372,68363896,68363,10000,6836,510168,2098872,371764,128965,0,0,19,
6,linear-global,linear,10000,4,10,128,50,640000,5000,test_routes,11920,3706909,3706,10000,370,33816,51571,27736,8014,0,0,3,
7,linear-hit,linear,10000,4,10,128,50,640000,5000,test_routes,94556,69351974,69351,10000,6935,510036,2231620,279968,128963,0,0,10,
7,linear-miss,linear,10000,4,10,128,50,640000,5000,test_routes,91149,66866991,66866,10000,6686,510156,2154510,279275,128964,0,0,33,
7,linear-global,linear,10000,4,10,128,50,640000,5000,test_routes,11875,3769517,3769,10000,376,33664,59702,19900,8010,0,0,1,
8,linear-hit,linear,10000,4,10,128,50,640000,5000,test_routes,93375,68136218,68136,10000,6813,510052,2188574,299535,128963,0,0,23,
8,linear-miss,linear,10000,4,10,128,50,640000,5000,test_routes,96152,69930441,69930,10000,6993,510156,2141212,319587,128965,0,0,23,
8,linear-global,linear,10000,4,10,128,50,640000,5000,test_routes,12036,3770080,3770,10000,377,33796,59447,19815,8011,0,0,1,
9,linear-hit,linear,10000,4,10,128,50,640000,5000,test_routes,96828,70957548,70957,10000,7095,510092,2296336,268002,128964,0,0,16,
9,linear-miss,linear,10000,4,10,128,50,640000,5000,test_routes,98785,72375867,72375,10000,7237,510156,2205647,331626,128965,0,0,25,
9,linear-global,linear,10000,4,10,128,50,640000,5000,test_routes,12320,4042335,4042,10000,404,33712,68502,12088,8010,0,0,1,
10,linear-hit,linear,10000,4,10,128,50,640000,5000,test_routes,97755,71350063,71350,10000,7135,509952,2170611,284350,128963,0,0,17,
10,linear-miss,linear,10000,4,10,128,50,640000,5000,test_routes,95549,69342522,69342,10000,6934,509884,2216807,304112,128963,0,0,51,
10,linear-global,linear,10000,4,10,128,50,640000,5000,test_routes,12383,4090581,4090,10000,409,33712,56790,24338,8012,0,0,2,
1,trie-hit,bird-prefix-trie,10000,4,10,128,50,640000,5000,test_routes,267935,238796750,238796,10000,23879,655476,2332139,376067,165330,0,0,16,
1,trie-miss,bird-prefix-trie,10000,4,10,128,50,640000,5000,test_routes,260654,231127734,231127,10000,23112,655436,2254813,383790,165333,0,0,12,
1,trie-global,bird-prefix-trie,10000,4,10,128,50,640000,5000,test_routes,13328,5003643,5003,10000,500,35428,58353,23341,8461,0,0,3,
2,trie-hit,bird-prefix-trie,10000,4,10,128,50,640000,5000,test_routes,267969,236458536,236458,10000,23645,655492,2306917,403834,165333,0,0,12,
2,trie-miss,bird-prefix-trie,10000,4,10,128,50,640000,5000,test_routes,265853,234858397,234858,10000,23485,655432,2350192,399710,165332,0,0,11,
2,trie-global,bird-prefix-trie,10000,4,10,128,50,640000,5000,test_routes,12797,4643390,4643,10000,464,35732,64029,16007,8463,0,0,0,
