routes,path_len,providers_per_rule,prefix_rules,origin_diversity_pct,generated_prefix_rules,distinct_origins,case,wall_us_mean,wall_us_ci95,total_ns_mean,total_ns_ci95,total_us_mean,total_us_ci95,calls_mean,calls_ci95,avg_ns_mean,avg_ns_ci95,rss_kb_mean,rss_kb_ci95,user_us_mean,user_us_ci95,sys_us_mean,sys_us_ci95,minflt_mean,minflt_ci95,majflt_mean,majflt_ci95,nvcsw_mean,nvcsw_ci95,nivcsw_mean,nivcsw_ci95,delta_total_ns_pct_vs_original,delta_wall_pct_vs_original,delta_total_pct_vs_original,delta_avg_ns_pct_vs_original,delta_rss_pct_vs_original,delta_user_pct_vs_original,delta_sys_pct_vs_original
10000,4,10,96,0,96,1,trie-global,7725.3,159.71,1417988.0,12878.7,1417.4,12.77,10000.0,0.0,141.3,1.39,21381.2,50.43,33540.3,4353.64,11779.5,4697.71,4874.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,2.70,1.37,2.70,2.69,1.02,0.51,-9.57
10000,4,10,96,0,96,1,trie-hit,8305.6,112.46,1846738.6,9955.06,1846.2,10.08,10000.0,0.0,184.3,0.96,21396.4,63.14,31373.7,4305.63,14201.0,4574.86,4897.4,0.97,0.0,0.0,0.0,0.0,0.0,0.0,33.75,8.99,33.76,33.94,1.09,-5.98,9.02
10000,4,10,96,0,96,1,trie-miss,8003.0,202.82,1602180.9,13654.95,1601.8,13.68,10000.0,0.0,159.7,1.31,21464.8,50.55,29042.9,4845.81,15825.1,4963.74,4898.3,0.48,0.0,0.0,0.0,0.0,0.4,0.37,16.04,5.02,16.06,16.06,1.42,-12.97,21.48
10000,4,10,96,50,480000,5000,hybrid-global,13697.0,422.81,4927199.3,217274.22,4926.7,217.17,10000.0,0.0,492.2,21.62,36015.2,62.83,62415.4,4301.49,20955.4,5408.07,8538.4,0.69,0.0,0.0,0.0,0.0,0.3,0.48,46.36,19.11,46.37,46.36,13.73,7.01,11.80
10000,4,10,96,50,480000,5000,hybrid-hit,81481.3,3454.45,59370035.3,2375859.34,59369.4,2375.92,10000.0,0.0,5936.5,237.71,392968.4,49.86,1550832.3,63193.53,230343.5,21383.8,99218.9,0.71,0.0,0.0,0.0,0.0,5.8,2.86,1663.60,608.56,1663.80,1665.24,1140.93,2558.84,1128.96
10000,4,10,96,50,480000,5000,hybrid-miss,83059.2,5971.82,60828644.8,4977922.01,60828.2,4977.94,10000.0,0.0,6082.3,497.87,393008.0,51.06,1541298.6,79637.96,247849.7,16896.66,99219.7,0.9,0.0,0.0,0.0,0.0,10.0,5.01,1706.92,622.29,1707.14,1708.59,1141.06,2542.50,1222.36
10000,4,10,96,50,480000,5000,original-global,11499.5,148.72,3366419.2,99723.12,3366.0,99.77,10000.0,0.0,336.3,9.98,31667.2,82.9,58327.3,4843.42,18743.0,4839.52,7460.3,1.07,0.0,0.0,0.0,0.0,3.1,2.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10000,4,10,96,50,480000,5000,linear-global,12052.3,481.53,3804961.8,260971.73,3804.5,261.03,10000.0,0.0,380.0,26.07,33801.2,77.41,59987.6,4020.21,21968.0,4033.42,8010.3,1.22,0.0,0.0,0.0,0.0,0.7,0.59,13.03,4.81,13.03,12.99,6.74,2.85,17.21
10000,4,10,96,50,480000,5000,linear-hit,74488.0,1643.4,54218953.0,695720.27,54218.6,695.62,10000.0,0.0,5421.3,69.56,390766.8,64.69,1450209.3,40494.89,242832.8,16571.46,98690.8,0.81,0.0,0.0,0.0,0.0,6.6,4.95,1510.58,547.75,1510.77,1512.04,1133.98,2386.33,1195.59
10000,4,10,96,50,480000,5000,linear-miss,81546.6,9665.4,59670616.8,7924772.37,59670.2,7924.82,10000.0,0.0,5966.4,792.46,390740.0,87.5,1548163.6,103296.44,246364.2,30450.0,98690.1,0.79,0.0,0.0,0.0,0.0,9.2,4.07,1672.52,609.13,1672.73,1674.13,1133.90,2554.27,1214.43
10000,4,10,96,50,480000,5000,trie-global,13588.8,680.53,5157412.5,382736.98,5156.8,382.79,10000.0,0.0,515.4,38.29,35607.2,75.63,65372.8,4398.46,18409.6,4222.91,8462.4,1.13,0.0,0.0,0.0,0.0,1.2,1.71,53.20,18.17,53.20,53.26,12.44,12.08,-1.78
10000,4,10,96,50,480000,5000,trie-hit,211692.1,4533.2,186798068.8,3951018.83,186797.7,3950.97,10000.0,0.0,18679.3,395.03,496284.4,57.39,1570733.4,19310.18,299091.4,18103.15,125060.4,0.6,0.0,0.0,0.0,0.0,6.9,3.14,5448.87,1740.88,5449.55,5454.36,1467.19,2592.96,1495.75
10000,4,10,96,50,480000,5000,trie-miss,212403.6,11526.02,187294367.6,10473257.47,187293.8,10473.3,10000.0,0.0,18728.9,1047.3,496274.4,66.53,1596959.4,72460.84,287602.9,25475.98,125060.3,0.83,0.0,0.0,0.0,0.0,8.1,4.4,5463.61,1747.07,5464.28,5469.10,1467.16,2637.93,1434.45
10000,4,10,128,0,128,1,hybrid-global,7545.3,107.82,1294621.4,26576.72,1294.1,26.55,10000.0,0.0,128.9,2.66,21442.4,51.36,31288.9,4834.44,12827.3,4795.26,4875.0,0.58,0.0,0.0,0.0,0.0,0.1,0.23,-6.74,3.61,-6.75,-6.80,1.74,3.14,4.04
10000,4,10,128,0,128,1,hybrid-hit,7971.2,22.14,1771296.9,8933.43,1770.7,8.99,10000.0,0.0,176.6,0.97,21621.6,45.5,32259.9,3587.77,12366.5,3763.21,4906.9,0.71,0.0,0.0,0.0,0.0,0.2,0.3,27.59,9.46,27.59,27.69,2.59,6.34,0.30
10000,4,10,128,0,128,1,hybrid-miss,7699.0,55.29,1495228.6,11809.53,1494.7,11.84,10000.0,0.0,148.8,1.16,21564.4,48.21,32041.2,4520.99,12323.0,4455.56,4907.0,0.48,0.0,0.0,0.0,0.0,0.3,0.35,7.71,5.72,7.70,7.59,2.32,5.62,-0.05
10000,4,10,128,0,128,1,original-global,7282.2,41.54,1388247.5,11786.43,1387.8,11.84,10000.0,0.0,138.3,1.12,21075.2,31.08,30335.4,5615.63,12329.0,5750.74,4832.5,0.7,0.0,0.0,0.0,0.0,0.1,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10000,4,10,128,0,128,1,linear-global,7421.3,82.27,1355826.0,12036.41,1355.4,11.95,10000.0,0.0,135.2,1.34,21181.6,67.5,34920.6,2091.98,9636.6,2718.59,4834.9,0.71,0.0,0.0,0.0,0.0,0.6,0.5,-2.34,1.91,-2.33,-2.24,0.50,15.12,-21.84
10000,4,10,128,0,128,1,linear-hit,16499.9,130.75,10023531.0,51098.26,10023.0,51.19,10000.0,0.0,1001.7,5.02,21298.4,65.08,41876.1,4013.83,12349.9,3822.87,4859.8,1.0,0.0,0.0,0.0,0.0,0.5,0.51,622.03,126.58,622.22,624.30,1.06,38.04,0.17
10000,4,10,128,0,128,1,linear-miss,16416.0,93.46,9977687.0,44330.36,9977.1,44.32,10000.0,0.0,997.3,4.47,21247.2,64.02,43753.0,3979.51,10831.5,4212.61,4858.8,1.0,0.0,0.0,0.0,0.0,0.4,0.37,618.73,125.43,618.91,621.11,0.82,44.23,-12.15
10000,4,10,128,0,128,1,trie-global,7630.0,86.52,1420028.0,16036.48,1419.6,15.91,10000.0,0.0,141.5,1.59,21375.2,45.2,32783.7,2591.77,12215.2,2685.32,4873.4,0.84,0.0,0.0,0.0,0.0,0.2,0.3,2.29,4.78,2.29,2.31,1.42,8.07,-0.92
10000,4,10,128,0,128,1,trie-hit,8269.1,314.47,1901984.5,46611.99,1901.4,46.54,10000.0,0.0,189.8,4.69,21586.8,42.63,32697.4,4627.44,13989.8,5253.55,4906.1,0.63,0.0,0.0,0.0,0.0,0.3,0.48,37.01,13.55,37.01,37.24,2.43,7.79,13.47
10000,4,10,128,0,128,1,trie-miss,8029.4,620.62,1646164.0,73041.26,1645.7,73.11,10000.0,0.0,164.0,7.36,21608.8,51.36,35450.3,3929.7,10120.4,3637.85,4906.1,0.63,0.0,0.0,0.0,0.0,0.3,0.35,18.58,10.26,18.58,18.58,2.53,16.86,-17.91
10000,4,10,128,50,640000,5000,hybrid-global,13547.0,543.96,4818720.5,287215.5,4818.2,287.15,10000.0,0.0,481.3,28.67,36077.2,60.73,60406.9,5825.0,21674.3,6621.39,8541.5,1.08,0.0,0.0,0.0,0.0,1.7,2.39,42.96,17.43,42.96,42.99,14.03,9.28,-2.12
10000,4,10,128,50,640000,5000,hybrid-hit,100703.8,9966.43,74995081.5,7517455.88,74994.6,7517.38,10000.0,0.0,7499.0,751.86,512124.8,64.05,2210710.6,160561.77,321978.0,24243.82,129492.1,0.92,0.0,0.0,0.0,0.0,11.0,4.9,2124.91,772.94,2125.23,2127.87,1518.64,3899.48,1354.07
10000,4,10,128,50,640000,5000,hybrid-miss,98589.6,2209.5,73022704.4,1375370.38,73022.1,1375.44,10000.0,0.0,7301.8,137.43,512191.6,43.28,2186641.4,52784.76,299674.3,19133.13,129492.7,1.07,0.0,0.0,0.0,0.0,14.8,5.77,2066.40,754.61,2066.70,2069.28,1518.85,3855.93,1253.35
10000,4,10,128,50,640000,5000,original-global,11536.2,351.83,3370694.7,183527.06,3370.2,183.46,10000.0,0.0,336.6,18.41,31639.2,66.43,55275.0,8523.57,22143.2,8030.53,7461.9,0.98,0.0,0.0,0.0,0.0,0.1,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10000,4,10,128,50,640000,5000,linear-global,12181.9,195.76,3898739.4,132801.95,3898.3,132.82,10000.0,0.0,389.4,13.32,33798.8,65.2,58884.0,5084.24,21882.4,5427.2,8012.3,1.26,0.0,0.0,0.0,0.0,1.1,0.63,15.67,5.60,15.67,15.69,6.83,6.53,-1.18
10000,4,10,128,50,640000,5000,linear-hit,95701.6,1529.67,69878070.0,1026020.05,69877.5,1026.01,10000.0,0.0,6987.3,102.67,510066.4,47.63,2198457.0,37136.02,293030.2,18265.06,128963.3,0.9,0.0,0.0,0.0,0.0,17.8,2.61,1973.11,729.58,1973.39,1975.85,1512.13,3877.31,1223.34
10000,4,10,128,50,640000,5000,linear-miss,95188.5,2914.23,69259389.2,1644774.06,69258.8,1644.88,10000.0,0.0,6925.5,164.38,510086.0,75.2,2181217.3,41666.6,316229.2,21013.14,128964.1,0.86,0.0,0.0,0.0,0.0,24.2,7.62,1954.75,725.13,1955.04,1957.49,1512.20,3846.12,1328.11
10000,4,10,128,50,640000,5000,trie-global,13453.5,510.66,5050182.2,287532.24,5049.6,287.55,10000.0,0.0,504.4,28.69,35640.4,68.66,60381.8,7768.15,22120.8,8101.82,8462.8,0.88,0.0,0.0,0.0,0.0,1.0,0.67,49.83,16.62,49.83,49.85,12.65,9.24,-0.10
10000,4,10,128,50,640000,5000,trie-hit,268899.2,3360.65,238874693.5,3110047.63,238874.3,3110.09,10000.0,0.0,23886.9,311.1,655497.2,52.9,2295245.6,32755.55,374351.9,32870.35,165332.4,0.97,0.0,0.0,0.0,0.0,11.1,6.27,6986.81,2230.92,6987.84,6996.52,1971.79,4052.41,1590.60
10000,4,10,128,50,640000,5000,trie-miss,265721.6,4686.79,235803141.4,3448818.27,235802.5,3448.88,10000.0,0.0,23579.8,344.93,655531.6,67.8,2272063.1,57988.02,373868.5,17823.48,165332.7,0.68,0.0,0.0,0.0,0.0,18.3,9.84,6895.68,2203.37,6896.69,6905.29,1971.90,4010.47,1588.41
10000,4,10,192,0,192,1,hybrid-global,7389.0,85.65,1278717.0,15494.15,1278.1,15.48,10000.0,0.0,127.3,1.55,21453.2,51.52,30252.0,5250.49,12836.2,5369.66,4878.1,1.04,0.0,0.0,0.0,0.0,0.2,0.3,-8.56,-1.40,-8.57,-8.61,1.88,-5.72,-14.72
10000,4,10,192,0,192,1,hybrid-hit,7983.0,140.91,1776426.9,11521.55,1775.9,11.63,10000.0,0.0,177.1,1.24,21603.2,45.93,32647.6,6064.71,12723.1,5973.86,4925.1,0.71,0.0,0.0,0.0,0.0,0.5,0.51,27.04,6.52,27.04,27.14,2.59,1.74,-15.47
10000,4,10,192,0,192,1,hybrid-miss,7654.6,96.4,1518768.1,11826.66,1518.2,11.85,10000.0,0.0,151.2,1.16,21570.4,39.35,34887.1,3596.68,9518.0,3561.08,4924.9,0.53,0.0,0.0,0.0,0.0,0.6,0.5,8.61,2.14,8.61,8.54,2.44,8.72,-36.76
10000,4,10,192,0,192,1,original-global,7494.1,163.48,1398365.2,10358.2,1397.9,10.36,10000.0,0.0,139.3,1.07,21057.2,46.2,32088.1,4351.65,15051.7,4868.76,4832.4,0.69,0.0,0.0,0.0,0.0,3.3,2.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10000,4,10,192,0,192,1,linear-global,7289.0,47.2,1352314.9,14445.37,1351.8,14.56,10000.0,0.0,134.8,1.54,21124.0,66.82,31717.6,4720.98,11958.9,4535.69,4834.3,0.68,0.0,0.0,0.0,0.0,0.1,0.23,-3.29,-2.74,-3.30,-3.23,0.32,-1.15,-20.55
10000,4,10,192,0,192,1,linear-hit,20586.6,138.22,14122638.1,72877.77,14122.1,72.78,10000.0,0.0,1411.6,7.23,21270.0,73.9,48743.1,4064.1,8532.4,4005.14,4871.2,1.0,0.0,0.0,0.0,0.0,0.3,0.35,909.94,174.70,910.24,913.35,1.01,51.90,-43.31
10000,4,10,192,0,192,1,linear-miss,20716.1,176.46,14218112.6,109248.39,14217.6,109.32,10000.0,0.0,1421.4,11.04,21278.4,62.91,44775.0,3453.83,12471.5,3717.53,4871.3,1.01,0.0,0.0,0.0,0.0,0.4,0.69,916.77,176.43,917.07,920.39,1.05,39.54,-17.14
10000,4,10,192,0,192,1,trie-global,7398.9,39.14,1418606.1,10949.0,1418.1,10.94,10000.0,0.0,141.2,1.06,21415.2,61.95,31305.2,3455.8,11590.9,3515.01,4874.7,0.59,0.0,0.0,0.0,0.0,0.2,0.3,1.45,-1.27,1.45,1.36,1.70,-2.44,-22.99
10000,4,10,192,0,192,1,trie-hit,7924.9,100.08,1870860.2,10129.56,1870.3,10.11,10000.0,0.0,186.7,1.07,21544.8,58.96,34057.4,4561.36,10054.3,4475.5,4921.8,0.81,0.0,0.0,0.0,0.0,0.1,0.23,33.79,5.75,33.79,34.03,2.32,6.14,-33.20
10000,4,10,192,0,192,1,trie-miss,7618.6,40.48,1625693.7,11734.29,1625.1,11.69,10000.0,0.0,162.0,1.07,21584.4,41.63,27563.8,4547.81,16104.2,4474.74,4922.2,0.3,0.0,0.0,0.0,0.0,0.1,0.23,16.26,1.66,16.25,16.30,2.50,-14.10,6.99
10000,4,10,192,50,960000,5000,hybrid-global,14209.7,772.41,5212932.0,493519.37,5212.5,493.51,10000.0,0.0,520.8,49.33,36053.2,61.88,66068.1,5910.39,17980.4,5054.6,8540.6,0.97,0.0,0.0,0.0,0.0,0.5,0.51,36.62,15.60,36.63,36.66,13.98,8.05,5.91
10000,4,10,192,50,960000,5000,hybrid-hit,144231.9,3259.29,105778646.8,1898677.26,105778.2,1898.7,10000.0,0.0,10577.3,189.97,750493.6,41.2,4123807.5,113368.17,518730.4,65106.11,189997.2,0.74,0.0,0.0,0.0,0.0,17.9,10.61,2672.25,1073.38,2672.69,2675.47,2272.61,6644.42,2955.49
10000,4,10,192,50,960000,5000,hybrid-miss,143630.9,3660.57,105373254.8,2349136.67,105372.6,2349.2,10000.0,0.0,10536.7,234.97,750440.4,59.4,4059859.9,85445.31,476722.1,36630.78,189997.2,0.74,0.0,0.0,0.0,0.0,19.5,6.31,2661.63,1068.49,2662.06,2664.81,2272.44,6539.83,2708.05
10000,4,10,192,50,960000,5000,original-global,12292.0,1309.85,3815617.6,851841.61,3815.0,851.87,10000.0,0.0,381.1,85.16,31631.6,70.87,61144.0,4871.23,16977.0,4803.04,7460.3,1.12,0.0,0.0,0.0,0.0,6.9,2.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10000,4,10,192,50,960000,5000,linear-global,11926.1,687.0,3909797.8,633824.71,3909.4,633.71,10000.0,0.0,390.5,63.42,33834.8,86.22,60598.5,5214.1,17697.9,4795.68,8009.4,0.84,0.0,0.0,0.0,0.0,0.8,0.56,2.47,-2.98,2.47,2.47,6.97,-0.89,4.25
10000,4,10,192,50,960000,5000,linear-hit,129570.2,2141.39,94409714.0,1115739.83,94409.2,1115.69,10000.0,0.0,9440.6,111.63,748245.2,59.79,3913546.9,87866.84,437959.3,26774.96,189466.4,0.84,0.0,0.0,0.0,0.0,30.0,17.9,2374.30,954.10,2374.68,2377.20,2265.50,6300.54,2479.72
10000,4,10,192,50,960000,5000,linear-miss,128196.0,1001.1,93932404.4,707642.62,93932.0,707.59,10000.0,0.0,9392.8,70.82,748238.8,75.89,3895685.5,51312.48,451155.8,39621.44,189466.4,1.18,0.0,0.0,0.0,0.0,19.2,7.65,2361.79,942.92,2362.18,2364.65,2265.48,6271.33,2557.45
10000,4,10,192,50,960000,5000,trie-global,14010.7,606.65,5276151.9,330643.93,5275.6,330.52,10000.0,0.0,526.9,33.05,35631.6,82.43,61524.2,4647.98,25166.2,6150.96,8459.7,1.22,0.0,0.0,0.0,0.0,1.3,0.9,38.28,13.98,38.29,38.26,12.65,0.62,48.24
10000,4,10,192,50,960000,5000,trie-hit,404881.2,13086.16,360327599.2,10612128.04,360327.1,10612.09,10000.0,0.0,36032.1,1061.25,956277.2,53.8,4128319.6,93983.87,653614.4,43392.0,241461.0,0.83,0.0,0.0,0.0,0.0,54.7,11.47,9343.49,3193.86,9345.01,9354.76,2923.17,6651.80,3750.00
10000,4,10,192,50,960000,5000,trie-miss,402193.4,20148.29,357884783.1,17716307.92,357884.3,17716.33,10000.0,0.0,35788.0,1771.65,956333.2,44.67,4132042.3,119137.91,633093.2,47698.39,241461.3,0.83,0.0,0.0,0.0,0.0,58.0,9.01,9279.47,3171.99,9280.98,9290.71,2923.35,6657.89,3629.12
10000,4,10,256,0,256,1,hybrid-global,8100.7,605.64,1363671.6,104130.25,1363.0,104.23,10000.0,0.0,135.9,10.37,21450.0,54.36,36560.3,6009.77,11246.6,4933.34,4874.0,0.83,0.0,0.0,0.0,0.0,0.5,0.51,-3.18,8.72,-3.20,-3.21,1.59,19.17,-20.59
10000,4,10,256,0,256,1,hybrid-hit,8969.3,797.82,2013046.1,195973.58,2012.6,196.06,10000.0,0.0,200.9,19.68,21702.4,61.62,35883.7,4473.45,13790.4,3327.61,4937.7,0.68,0.0,0.0,0.0,0.0,0.1,0.23,42.92,20.38,42.94,43.09,2.79,16.97,-2.63
10000,4,10,256,0,256,1,hybrid-miss,8983.6,710.89,1761442.3,139983.06,1761.0,140.12,10000.0,0.0,175.7,14.02,21714.4,41.64,38082.3,4889.58,15209.6,3451.75,4937.9,0.53,0.0,0.0,0.0,0.0,0.9,1.56,25.06,20.57,25.07,25.14,2.84,24.13,7.39
10000,4,10,256,0,256,1,original-global,7450.8,75.8,1408487.2,25264.84,1408.0,25.25,10000.0,0.0,140.4,2.48,21114.0,63.51,30678.2,4770.49,14162.3,4930.39,4833.5,0.77,0.0,0.0,0.0,0.0,0.2,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10000,4,10,256,0,256,1,linear-global,7698.8,574.68,1413897.4,95477.61,1413.4,95.46,10000.0,0.0,140.7,9.51,21152.8,71.28,33816.3,4218.87,12512.5,3312.14,4835.7,1.12,0.0,0.0,0.0,0.0,0.2,0.45,0.38,3.33,0.38,0.21,0.18,10.23,-11.65
10000,4,10,256,0,256,1,linear-hit,26271.9,1223.0,19276426.6,802268.08,19275.9,802.37,10000.0,0.0,1927.2,80.28,21479.2,76.7,54261.2,5365.02,10774.0,5224.36,4886.2,0.94,0.0,0.0,0.0,0.0,0.5,0.38,1268.59,252.61,1269.03,1272.65,1.73,76.87,-23.92
10000,4,10,256,0,256,1,linear-miss,25982.9,974.01,19034675.7,684799.3,19034.3,684.84,10000.0,0.0,1903.0,68.42,21434.8,64.26,49649.8,3480.59,14535.3,2236.17,4885.6,0.77,0.0,0.0,0.0,0.0,1.7,1.72,1251.43,248.73,1251.87,1255.41,1.52,61.84,2.63
10000,4,10,256,0,256,1,trie-global,7450.8,129.78,1420663.7,21146.28,1420.2,21.25,10000.0,0.0,141.7,2.19,21359.2,63.36,28869.4,4801.06,14624.9,4776.36,4872.2,0.66,0.0,0.0,0.0,0.0,0.3,0.35,0.86,0.00,0.87,0.93,1.16,-5.90,3.27
10000,4,10,256,0,256,1,trie-hit,8061.9,96.62,1904928.6,16046.0,1904.4,15.99,10000.0,0.0,190.0,1.62,21729.6,65.32,31239.6,2542.39,14020.4,2805.58,4937.5,0.51,0.0,0.0,0.0,0.0,1.2,1.34,35.25,8.20,35.26,35.33,2.92,1.83,-1.00
10000,4,10,256,0,256,1,trie-miss,7674.9,31.37,1660882.7,13806.82,1660.5,13.83,10000.0,0.0,165.6,1.4,21683.6,36.85,33109.3,2403.3,11147.8,2559.68,4936.9,0.79,0.0,0.0,0.0,0.0,0.3,0.35,17.92,3.01,17.93,17.95,2.70,7.92,-21.29
10000,4,10,256,50,1280000,5000,hybrid-global,13222.9,232.52,4660431.5,164814.08,4659.9,164.84,10000.0,0.0,465.6,16.38,36033.2,48.26,60981.2,6721.55,19998.4,6586.9,8540.8,0.66,0.0,0.0,0.0,0.0,1.2,0.66,45.36,17.07,45.36,45.36,13.98,11.66,-5.07
10000,4,10,256,50,1280000,5000,hybrid-hit,169466.7,2497.58,124083526.5,1218111.95,124083.0,1218.04,10000.0,0.0,12407.9,121.82,988778.4,46.42,6194913.0,76710.89,590945.5,32578.07,250538.5,0.77,0.0,0.0,0.0,0.0,68.3,8.61,3770.16,1400.42,3770.70,3773.84,3027.82,11243.34,2705.28
10000,4,10,256,50,1280000,5000,hybrid-miss,169403.2,2413.68,124187514.8,917218.33,124187.1,917.22,10000.0,0.0,12418.1,91.7,988819.6,50.87,6199344.0,71395.67,582509.7,29190.42,250538.5,0.91,0.0,0.0,0.0,0.0,81.5,24.32,3773.40,1399.86,3773.95,3777.02,3027.95,11251.45,2665.23
10000,4,10,256,50,1280000,5000,original-global,11294.6,154.7,3206163.0,52514.93,3205.7,52.51,10000.0,0.0,320.3,5.3,31612.4,58.29,54612.8,6747.01,21065.5,7088.51,7460.3,1.17,0.0,0.0,0.0,0.0,0.7,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10000,4,10,256,50,1280000,5000,linear-global,11843.5,525.35,3660212.3,247715.9,3659.6,247.86,10000.0,0.0,365.6,24.85,33817.2,81.6,65798.6,3289.53,14268.2,4539.27,8009.7,1.07,0.0,0.0,0.0,0.0,0.6,0.5,14.16,4.86,14.16,14.14,6.97,20.48,-32.27
10000,4,10,256,50,1280000,5000,linear-hit,165716.5,2093.06,122061743.4,1037073.98,122061.3,1037.16,10000.0,0.0,12205.7,103.75,986717.6,92.04,6147307.8,66303.3,603577.2,19814.95,250006.7,0.76,0.0,0.0,0.0,0.0,22.0,13.17,3707.10,1367.22,3707.63,3710.71,3021.30,11156.17,2765.24
10000,4,10,256,50,1280000,5000,linear-miss,166239.9,1796.41,122178896.6,900692.31,122178.5,900.65,10000.0,0.0,12217.5,90.16,986740.8,75.94,6164770.5,69574.95,610719.9,19011.15,250006.5,0.91,0.0,0.0,0.0,0.0,28.0,18.73,3710.75,1371.85,3711.29,3714.39,3021.37,11188.14,2799.15
10000,4,10,256,50,1280000,5000,trie-global,13337.6,218.47,5002761.5,154599.93,5002.2,154.45,10000.0,0.0,499.7,15.49,35613.6,62.65,60367.9,6625.84,21727.2,6545.49,8462.2,0.94,0.0,0.0,0.0,0.0,1.1,0.63,56.04,18.09,56.04,56.01,12.66,10.54,3.14
10000,4,10,256,50,1280000,5000,trie-hit,498124.2,17039.94,440133891.8,13827272.61,440133.4,13827.27,10000.0,0.0,44013.0,1382.77,1254642.0,41.56,6407827.9,148645.96,761446.9,53651.85,317003.1,0.53,0.0,0.0,0.0,0.0,66.2,31.58,13627.75,4310.29,13629.71,13641.18,3868.83,11633.20,3514.66
10000,4,10,256,50,1280000,5000,trie-miss,483374.5,5860.04,429369699.6,5359659.21,429369.3,5359.79,10000.0,0.0,42936.5,535.96,1254719.6,31.67,6321352.6,67972.18,780898.7,29452.31,317003.3,0.9,0.0,0.0,0.0,0.0,53.3,35.49,13292.01,4179.70,13293.93,13305.09,3869.07,11474.86,3607.00
10000,4,10,384,0,384,1,hybrid-global,7355.3,81.69,1269028.5,8715.08,1268.4,8.83,10000.0,0.0,126.3,0.83,21429.6,64.77,31073.7,2364.61,12396.2,2217.9,4876.0,0.95,0.0,0.0,0.0,0.0,0.4,0.5,-8.11,-1.40,-8.12,-8.15,1.20,-4.90,5.30
10000,4,10,384,0,384,1,hybrid-hit,7993.3,87.74,1842564.9,15162.71,1841.9,15.22,10000.0,0.0,183.6,1.44,21750.4,77.11,33873.2,3611.55,11239.8,3751.52,4970.1,0.71,0.0,0.0,0.0,0.0,0.4,0.37,33.41,7.15,33.42,33.53,2.72,3.66,-4.53
10000,4,10,384,0,384,1,hybrid-miss,7732.4,113.55,1572456.1,8949.22,1572.0,8.88,10000.0,0.0,156.8,0.94,21741.2,62.32,33885.7,4635.14,11512.7,4292.14,4970.1,0.79,0.0,0.0,0.0,0.0,0.2,0.3,13.86,3.65,13.87,14.04,2.67,3.70,-2.21
10000,4,10,384,0,384,1,original-global,7460.0,122.78,1381092.0,6787.25,1380.5,6.8,10000.0,0.0,137.5,0.7,21175.2,80.18,32676.4,4270.07,11772.8,4180.44,4833.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10000,4,10,384,0,384,1,linear-global,7340.6,67.33,1361442.9,9489.48,1361.0,9.41,10000.0,0.0,135.8,0.94,21097.6,77.91,29345.6,4786.53,14269.1,4546.52,4834.8,0.81,0.0,0.0,0.0,0.0,0.6,0.5,-1.42,-1.60,-1.41,-1.24,-0.37,-10.19,21.20
10000,4,10,384,0,384,1,linear-hit,34421.5,972.88,27314828.5,692000.46,27314.3,692.11,10000.0,0.0,2731.0,69.14,21582.4,78.56,63648.1,4308.35,8089.1,4114.79,4910.2,1.21,0.0,0.0,0.0,0.0,0.8,0.66,1877.77,361.41,1878.58,1886.18,1.92,94.78,-31.29
10000,4,10,384,0,384,1,linear-miss,33885.8,250.89,26888668.4,197528.17,26888.0,197.53,10000.0,0.0,2688.3,19.74,21524.8,73.38,62435.2,5242.69,8701.5,5276.14,4909.6,0.69,0.0,0.0,0.0,0.0,0.8,0.66,1846.91,354.23,1847.70,1855.13,1.65,91.07,-26.09
10000,4,10,384,0,384,1,trie-global,7550.1,73.74,1423164.5,11461.13,1422.6,11.33,10000.0,0.0,141.8,1.16,21390.8,70.46,30482.9,4604.16,13871.2,4743.2,4873.5,0.91,0.0,0.0,0.0,0.0,1.1,1.56,3.05,1.21,3.05,3.13,1.02,-6.71,17.82
10000,4,10,384,0,384,1,trie-hit,8207.9,117.52,1972543.2,36003.46,1972.1,35.91,10000.0,0.0,196.7,3.6,21720.8,66.99,33957.9,3706.05,12096.1,3627.33,4968.0,0.58,0.0,0.0,0.0,0.0,1.5,1.73,42.82,10.03,42.85,43.05,2.58,3.92,2.75
10000,4,10,384,0,384,1,trie-miss,8010.6,88.84,1708585.8,22760.94,1708.2,22.69,10000.0,0.0,170.5,2.29,21832.0,40.87,34995.8,2591.81,11189.1,2499.23,4968.8,0.45,0.0,0.0,0.0,0.0,2.7,2.26,23.71,7.38,23.74,24.00,3.10,7.10,-4.96
